category_id,internal_id,category_name_ar,category_name_en,category_image
"0455806bb7f6931a6cba7ce2e1c9","103","أطفال","رضع","/images/test/public/logo.jpg"
"046b0b9d089575a61f4e43a926c6","104","إلكترونيات","أغراض رياضية","/images/test/public/logo.jpg"
"046b0b9d089575a61f4e43a926c9","105","بقالة","مجوهرات","/images/test/public/logo.jpg"
"0475d135b0e4e6ebf898270c4949","106","حديقة","أطفال","/images/test/public/logo.jpg"
"048b5c670183c977ab2bedd28e46","107","بيت","حواسيب","/images/test/public/logo.jpg"
"049621ffa9d33abd8475d135b0c6","108","أدوات","أغراض رياضية","/images/test/public/logo.jpg"
"04a0e7985222ac035dbfb498d346","109","صحة","في الهواء الطلق","/images/test/public/logo.jpg"
"04a0e7985222ac035dbfb498d349","110","أغراض رياضية","أدوات","/images/test/public/logo.jpg"
"04b672c9a2c18e8f10537b5f1846","111","حواسيب","كتب","/images/test/public/logo.jpg"
"04b672c9a2c18e8f10537b5f1849","112","أدوات","صناعة","/images/test/public/logo.jpg"
"04c138624b10ffd4e99d5ec23ac9","113","بقالة","مجوهرات","/images/test/public/logo.jpg"
"04d6c3939bafe2609c3125887fc6","114","أدوات","صحة","/images/test/public/logo.jpg"
"04d6c3939bafe2609c3125887fc9","115","ألعاب","السيارات","/images/test/public/logo.jpg"
"04e1892c43ff53a6757b08eba249","116","مجوهرات","مجوهرات","/images/test/public/logo.jpg"
"04ec4ec4ec4ec4ec4ec4ec4ec4c9","117","بيت","رضع","/images/test/public/logo.jpg"
"04f7145d949e3632280ecfb1e749","118","بقالة","ألعاب","/images/test/public/logo.jpg"
"0501d9f63ceda7780158b31509c9","119","صناعة","أغراض رياضية","/images/test/public/logo.jpg"
"050c9f8ee53d18bddaa296782c49","120","كتب","حديقة","/images/test/public/logo.jpg"
"051765278d8c8a03b3ec79db4ec9","121","بقالة","أطفال","/images/test/public/logo.jpg"
"052cf058de2b6c8f668040a193c6","122","حواسيب","صناعة","/images/test/public/logo.jpg"
"052cf058de2b6c8f668040a193c9","123","السيارات","رضع","/images/test/public/logo.jpg"
"0537b5f1867addd53fca2404b649","124","أطفال","ألعاب","/images/test/public/logo.jpg"
"054d4122d719c060f25deacafb46","125","ملابس","رضع","/images/test/public/logo.jpg"
"054d4122d719c060f25deacafb49","126","رضع","إلكترونيات","/images/test/public/logo.jpg"
"0562cc5427b8a2eca4f1b1914046","127","مجوهرات","رضع","/images/test/public/logo.jpg"
"056d91ecd00814327e3b94f462c6","128","أحذية","أغراض رياضية","/images/test/public/logo.jpg"
"056d91ecd00814327e3b94f462c9","129","إلكترونيات","أدوات","/images/test/public/logo.jpg"
"0578578578578578578578578549","130","ألعاب","أغراض رياضية","/images/test/public/logo.jpg"
"058de2b6c8f668040a193f1dca46","131","مجوهرات","ملابس","/images/test/public/logo.jpg"
"058de2b6c8f668040a193f1dca49","132","أغراض رياضية","صناعة","/images/test/public/logo.jpg"
"0598a84f7145d949e3632280ecc9","133","بيت","في الهواء الطلق","/images/test/public/logo.jpg"
"05ae3380c1e4bbd595f6e94731c6","134","أحذية","صناعة","/images/test/public/logo.jpg"
"05ae3380c1e4bbd595f6e94731c9","135","ألعاب","أطفال","/images/test/public/logo.jpg"
"05b8f9196a342d1b6f40ccaa5449","136","أدوات","أطفال","/images/test/public/logo.jpg"
"05ce844abad30fa721d493709946","137","بقالة","السيارات","/images/test/public/logo.jpg"
"05d949e3632280ecfb1e76d3bbc6","138","أحذية","أدوات","/images/test/public/logo.jpg"
"05d949e3632280ecfb1e76d3bbc9","139","حديقة","صحة","/images/test/public/logo.jpg"
"05e40f7c0b71f232d4685a36de49","140","ألعاب","حديقة","/images/test/public/logo.jpg"
"05f99aad5c10d4be86fc20fd2346","141","أحذية","رضع","/images/test/public/logo.jpg"
"05f99aad5c10d4be86fc20fd2349","142","أطفال","كتب","/images/test/public/logo.jpg"
"060f25deacafb74a398fe7c36846","143","رضع","بيت","/images/test/public/logo.jpg"
"0619eb7754ff289012d9cb268ac6","144","حواسيب","أدوات","/images/test/public/logo.jpg"
"0619eb7754ff289012d9cb268ac9","145","حديقة","أطفال","/images/test/public/logo.jpg"
"062f76a8a59e0b1bc56d91eccfc6","146","بيت","صناعة","/images/test/public/logo.jpg"
"063a3c414ded7c619eb7754ff246","147","بيت","صحة","/images/test/public/logo.jpg"
"063a3c414ded7c619eb7754ff249","148","إلكترونيات","جمال","/images/test/public/logo.jpg"
"064501d9f63ceda7780158b314c9","149","حديقة","بيت","/images/test/public/logo.jpg"
"065a8d0b46dbd0332a951f7959c6","150","صحة","أطفال","/images/test/public/logo.jpg"
"066552a3ef2b417903df02dc7c46","151","بيت","أطفال","/images/test/public/logo.jpg"
"0670183c977ab2bedd28e63f9ec6","152","رضع","رضع","/images/test/public/logo.jpg"
"0670183c977ab2bedd28e63f9ec9","153","أدوات","بيت","/images/test/public/logo.jpg"
"067addd53fca2404b672c9a2c149","154","حواسيب","مجوهرات","/images/test/public/logo.jpg"
"069069069069069069069069068d","155","حديقة","السيارات","/images/test/public/logo.jpg"
"069b2e9f38b877d6425073cc290e","156","رضع","إلكترونيات","/images/test/public/logo.jpg"
"069b2e9f38b877d6425073cc2911","157","بيت","رضع","/images/test/public/logo.jpg"
"06b0b9d089575a61f4e43a926e0e","158","السيارات","جمال","/images/test/public/logo.jpg"
"06bb7f6931a6cba7ce2e1df5908e","159","صحة","حديقة","/images/test/public/logo.jpg"
"06c64501d9f63ceda7780158b30e","160","أغراض رياضية","أغراض رياضية","/images/test/public/logo.jpg"
"06c64501d9f63ceda7780158b311","161","أغراض رياضية","ألعاب","/images/test/public/logo.jpg"
"06dbd0332a951f795a0bc81ef80e","162","مجوهرات","في الهواء الطلق","/images/test/public/logo.jpg"
"06dbd0332a951f795a0bc81ef811","163","في الهواء الطلق","أدوات","/images/test/public/logo.jpg"
"06e695cbd2e490bf3355ab821a91","164","صناعة","بيت","/images/test/public/logo.jpg"
"06f15b647b3402050c9f8ee53d11","165","حديقة","صناعة","/images/test/public/logo.jpg"
"06fc20fd2383734ae5e972485f91","166","أحذية","في الهواء الطلق","/images/test/public/logo.jpg"
"0706e695cbd2e490bf3355ab8211","167","حديقة","كتب","/images/test/public/logo.jpg"
"0711ac2e742255d6987d390ea491","168","حواسيب","ألعاب","/images/test/public/logo.jpg"
"071c71c71c71c71c71c71c71c711","169","بقالة","أطفال","/images/test/public/logo.jpg"
"0727375fc4c138624b10ffd4e991","170","أطفال","أغراض رياضية","/images/test/public/logo.jpg"
"0731fcf86d10a9a8245ae3380c11","171","أطفال","حواسيب","/images/test/public/logo.jpg"
"07478829bdaf8c33d6eea9fe510e","172","صحة","ملابس","/images/test/public/logo.jpg"
"07524dc265fefd79b0388d61738e","173","حديقة","أدوات","/images/test/public/logo.jpg"
"07524dc265fefd79b0388d617391","174","ألعاب","أطفال","/images/test/public/logo.jpg"
"0767d8f3b69de00562cc5427b88e","175","بقالة","بيت","/images/test/public/logo.jpg"
"0767d8f3b69de00562cc5427b891","176","السيارات","حديقة","/images/test/public/logo.jpg"
"077d6425073cc29115601aedfd8e","177","أدوات","حديقة","/images/test/public/logo.jpg"
"077d6425073cc29115601aedfd91","178","صناعة","أغراض رياضية","/images/test/public/logo.jpg"
"078829bdaf8c33d6eea9fe512011","179","السيارات","السيارات","/images/test/public/logo.jpg"
"0792ef5657dba51cc7f3e1b44291","180","أحذية","بيت","/images/test/public/logo.jpg"
"07a87a87a87a87a87a87a87a878e","181","أغراض رياضية","السيارات","/images/test/public/logo.jpg"
"07b3402050c9f8ee53d18bddaa0e","182","صناعة","حواسيب","/images/test/public/logo.jpg"
"07be05b8f9196a342d1b6f40cc8e","183","إلكترونيات","صحة","/images/test/public/logo.jpg"
"07be05b8f9196a342d1b6f40cc91","184","كتب","بيت","/images/test/public/logo.jpg"
"07c8cb51a168db7a066552a3ef11","185","مجوهرات","حواسيب","/images/test/public/logo.jpg"
"07de5682f207be05b8f9196a340e","186","أحذية","بقالة","/images/test/public/logo.jpg"
"07e91c1b9a572f4b9242fccd568e","187","مجوهرات","رضع","/images/test/public/logo.jpg"
"07f3e1b442a6a0916b8ce030790e","188","حديقة","أدوات","/images/test/public/logo.jpg"
"07fea74ceaf611d744d6c3939b8e","189","بقالة","مجوهرات","/images/test/public/logo.jpg"
"08096ce59345831d1e20a6f6be0e","190","حديقة","ملابس","/images/test/public/logo.jpg"
"0814327e3b94f462f76a8a59e08e","191","صحة","بقالة","/images/test/public/logo.jpg"
"081ef816e3e465a8d0b46dbd030e","192","كتب","بقالة","/images/test/public/logo.jpg"
"0829bdaf8c33d6eea9fe5120258e","193","أحذية","أدوات","/images/test/public/logo.jpg"
"0829bdaf8c33d6eea9fe51202591","194","رضع","إلكترونيات","/images/test/public/logo.jpg"
"083f48e0dcd2b97a5c9217e66a8e","195","السيارات","مجوهرات","/images/test/public/logo.jpg"
"084a0e7985222ac035dbfb498d0e","196","حديقة","صناعة","/images/test/public/logo.jpg"
"0854d4122d719c060f25deacaf8e","197","السيارات","كتب","/images/test/public/logo.jpg"
"0854d4122d719c060f25deacaf91","198","السيارات","إلكترونيات","/images/test/public/logo.jpg"
"086a5f437e107e91c1b9a572f48e","199","مجوهرات","مجوهرات","/images/test/public/logo.jpg"
"087524dc265fefd79b0388d6170e","200","أغراض رياضية","ملابس","/images/test/public/logo.jpg"
"087fea74ceaf611d744d6c39398e","201","أدوات","أغراض رياضية","/images/test/public/logo.jpg"
"088ab00d76fed2634d974f9c5c0e","202","جمال","بقالة","/images/test/public/logo.jpg"
"089575a61f4e43a926e132ff7e8e","203","رضع","بقالة","/images/test/public/logo.jpg"
"08a03b3ec79db4ef002b1662a10e","204","أدوات","صحة","/images/test/public/logo.jpg"
"08a03b3ec79db4ef002b1662a111","205","حواسيب","السيارات","/images/test/public/logo.jpg"
"08b5c670183c977ab2bedd28e60e","206","كتب","حديقة","/images/test/public/logo.jpg"
"08b5c670183c977ab2bedd28e611","207","حواسيب","صحة","/images/test/public/logo.jpg"
"08cb51a168db7a066552a3ef2b0e","208","ألعاب","بقالة","/images/test/public/logo.jpg"
"08cb51a168db7a066552a3ef2b11","209","أحذية","أدوات","/images/test/public/logo.jpg"
"08e0dcd2b97a5c9217e66ab5700e","210","أدوات","جمال","/images/test/public/logo.jpg"
"08eba26b61c9cdd7f1304e18928e","211","بيت","في الهواء الطلق","/images/test/public/logo.jpg"
"08eba26b61c9cdd7f1304e189291","212","إلكترونيات","جمال","/images/test/public/logo.jpg"
"08f668040a193f1dca7a317bb511","213","أغراض رياضية","بيت","/images/test/public/logo.jpg"
"090bf3355ab821a97d0df841fa0e","214","أدوات","صناعة","/images/test/public/logo.jpg"
"0916b8ce030792ef5657dba51c8e","215","حديقة","إلكترونيات","/images/test/public/logo.jpg"
"0916b8ce030792ef5657dba51c91","216","ملابس","حواسيب","/images/test/public/logo.jpg"
"092c43ff53a6757b08eba26b618e","217","بقالة","بقالة","/images/test/public/logo.jpg"
"092c43ff53a6757b08eba26b6191","218","رضع","بقالة","/images/test/public/logo.jpg"
"09370997fbf5e6c0e23585ce8411","219","حواسيب","أحذية","/images/test/public/logo.jpg"
"0941cf30a4455806bb7f6931a691","220","رضع","بقالة","/images/test/public/logo.jpg"
"09575a61f4e43a926e132ff7eb8e","221","صحة","كتب","/images/test/public/logo.jpg"
"09575a61f4e43a926e132ff7eb91","222","أغراض رياضية","حديقة","/images/test/public/logo.jpg"
"09621ffa9d33abd8475d135b0e11","223","رضع","بيت","/images/test/public/logo.jpg"
"096ce59345831d1e20a6f6be3091","224","صناعة","صناعة","/images/test/public/logo.jpg"
"0977ab2bedd28e63f9f0da215311","225","كتب","صحة","/images/test/public/logo.jpg"
"098d365d3e7170efac84a0e7980e","226","إلكترونيات","أغراض رياضية","/images/test/public/logo.jpg"
"0997fbf5e6c0e23585ce844aba8e","227","أدوات","كتب","/images/test/public/logo.jpg"
"0997fbf5e6c0e23585ce844aba91","228","حديقة","أطفال","/images/test/public/logo.jpg"
"09a2c18e8f10537b5f1867addd11","229","السيارات","بيت","/images/test/public/logo.jpg"
"09b84cbfdfaf360711ac2e74220e","230","صناعة","ملابس","/images/test/public/logo.jpg"
"09b84cbfdfaf360711ac2e742211","231","ملابس","إلكترونيات","/images/test/public/logo.jpg"
"09cdd7f1304e1892c43ff53a670e","232","حواسيب","بقالة","/images/test/public/logo.jpg"
"09d89d89d89d89d89d89d89d89d5","233","صناعة","أحذية","/images/test/public/logo.jpg"
"09d89d89d89d89d89d89d89d89da","234","السيارات","أطفال","/images/test/public/logo.jpg"
"09e3632280ecfb1e76d3bc00ac5a","235","بيت","ملابس","/images/test/public/logo.jpg"
"09f8ee53d18bddaa296782c6f157","236","في الهواء الطلق","أدوات","/images/test/public/logo.jpg"
"0a03b3ec79db4ef002b1662a13d7","237","كتب","السيارات","/images/test/public/logo.jpg"
"0a0e7985222ac035dbfb498d3657","238","أدوات","حواسيب","/images/test/public/logo.jpg"
"0a0e7985222ac035dbfb498d365a","239","أطفال","أحذية","/images/test/public/logo.jpg"
"0a193f1dca7a317bb5452cf058da","240","ملابس","أطفال","/images/test/public/logo.jpg"
"0a2404b672c9a2c18e8f10537b5a","241","صحة","ألعاب","/images/test/public/logo.jpg"
"0a398fe7c368854d4122d719c057","242","أدوات","صناعة","/images/test/public/logo.jpg"
"0a4455806bb7f6931a6cba7ce2d7","243","أحذية","بقالة","/images/test/public/logo.jpg"
"0a4455806bb7f6931a6cba7ce2da","244","أغراض رياضية","أطفال","/images/test/public/logo.jpg"
"0a4f1b19140767d8f3b69de0055a","245","صحة","مجوهرات","/images/test/public/logo.jpg"
"0a64a64a64a64a64a64a64a64a57","246","بيت","ملابس","/images/test/public/logo.jpg"
"0a64a64a64a64a64a64a64a64a5a","247","بقالة","حديقة","/images/test/public/logo.jpg"
"0a7a317bb5452cf058de2b6c8f57","248","أحذية","أدوات","/images/test/public/logo.jpg"
"0a7a317bb5452cf058de2b6c8f5a","249","بيت","مجوهرات","/images/test/public/logo.jpg"
"0a8fbcad05e40f7c0b71f232d457","250","أدوات","أغراض رياضية","/images/test/public/logo.jpg"
"0a9a8245ae3380c1e4bbd595f6d7","251","بقالة","السيارات","/images/test/public/logo.jpg"
"0a9a8245ae3380c1e4bbd595f6da","252","حديقة","بقالة","/images/test/public/logo.jpg"
"0aa547de5682f207be05b8f9195a","253","رضع","السيارات","/images/test/public/logo.jpg"
"0ab00d76fed2634d974f9c5c3bda","254","إلكترونيات","بيت","/images/test/public/logo.jpg"
"0ac598a84f7145d949e3632280d7","255","مجوهرات","ملابس","/images/test/public/logo.jpg"
"0ad05e40f7c0b71f232d4685a357","256","بقالة","صناعة","/images/test/public/logo.jpg"
"0ad05e40f7c0b71f232d4685a35a","257","حواسيب","مجوهرات","/images/test/public/logo.jpg"
"0ae5e972485f99aad5c10d4be857","258","ألعاب","السيارات","/images/test/public/logo.jpg"
"0af0af0af0af0af0af0af0af0ad7","259","جمال","جمال","/images/test/public/logo.jpg"
"0af0af0af0af0af0af0af0af0ada","260","حديقة","ألعاب","/images/test/public/logo.jpg"
"0b063a3c414ded7c619eb7754fd7","261","ألعاب","السيارات","/images/test/public/logo.jpg"
"0b063a3c414ded7c619eb7754fda","262","ألعاب","إلكترونيات","/images/test/public/logo.jpg"
"0b10ffd4e99d5ec23ae89ad8725a","263","أحذية","رضع","/images/test/public/logo.jpg"
"0b268b063a3c414ded7c619eb757","264","بيت","بيت","/images/test/public/logo.jpg"
"0b268b063a3c414ded7c619eb75a","265","حواسيب","جمال","/images/test/public/logo.jpg"
"0b31509ee28bb293c6c64501d9da","266","ملابس","بيت","/images/test/public/logo.jpg"
"0b3c16378adb23d9a0102864fc5a","267","رضع","مجوهرات","/images/test/public/logo.jpg"
"0b46dbd0332a951f795a0bc81eda","268","حديقة","صحة","/images/test/public/logo.jpg"
"0b5c670183c977ab2bedd28e63d7","269","حديقة","بقالة","/images/test/public/logo.jpg"
"0b5c670183c977ab2bedd28e63da","270","حواسيب","أدوات","/images/test/public/logo.jpg"
"0b71f232d4685a36de819954a8d7","271","صحة","أحذية","/images/test/public/logo.jpg"
"0b7cb7cb7cb7cb7cb7cb7cb7cb57","272","صحة","ملابس","/images/test/public/logo.jpg"
"0b7cb7cb7cb7cb7cb7cb7cb7cb5a","273","السيارات","أدوات","/images/test/public/logo.jpg"
"0b9242fccd56ae086a5f437e1057","274","أدوات","بيت","/images/test/public/logo.jpg"
"0b9d089575a61f4e43a926e132d7","275","أدوات","أغراض رياضية","/images/test/public/logo.jpg"
"0ba7ce2e1df590941cf30a445557","276","السيارات","صناعة","/images/test/public/logo.jpg"
"0bb293c6c64501d9f63ceda777d7","277","ألعاب","صحة","/images/test/public/logo.jpg"
"0bb293c6c64501d9f63ceda777da","278","جمال","مجوهرات","/images/test/public/logo.jpg"
"0bbd595f6e94731fcf86d10a9a5a","279","أدوات","في الهواء الطلق","/images/test/public/logo.jpg"
"0bd2e490bf3355ab821a97d0df57","280","بيت","إلكترونيات","/images/test/public/logo.jpg"
"0bd2e490bf3355ab821a97d0df5a","281","بيت","كتب","/images/test/public/logo.jpg"
"0bddaa296782c6f15b647b3401da","282","ملابس","بقالة","/images/test/public/logo.jpg"
"0bf3355ab821a97d0df841fa46d7","283","بيت","بيت","/images/test/public/logo.jpg"
"0bfdfaf360711ac2e742255d6957","284","مجوهرات","في الهواء الطلق","/images/test/public/logo.jpg"
"0c08c08c08c08c08c08c08c08bd7","285","أغراض رياضية","أطفال","/images/test/public/logo.jpg"
"0c138624b10ffd4e99d5ec23ae57","286","حديقة","ألعاب","/images/test/public/logo.jpg"
"0c138624b10ffd4e99d5ec23ae5a","287","أحذية","السيارات","/images/test/public/logo.jpg"
"0c1e4bbd595f6e94731fcf86d0da","288","صناعة","ألعاب","/images/test/public/logo.jpg"
"0c29115601aedfda4c69b2e9f35a","289","ألعاب","صحة","/images/test/public/logo.jpg"
"0c3e9c87524dc265fefd79b03857","290","مجوهرات","أطفال","/images/test/public/logo.jpg"
